0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
1005.4
1005.4
1005.4
1375.6
1375.6
1375.6
1375.6
1414.3
1414.3
1414.3
1414.9
1414.9
1414.9
1417.9
1417.9
1415.3
1415.3
1415.3
1409.5
1409.5
1409.5
1409.5
1365.5
1365.5
1365.5
1319.4
1319.4
1339.3
1339.3
1339.3
1376.3
1376.3
1376.3
1376.3
1376.3
1376.3
1376.3
1364.6
1364.6
1364.6
1374.4
1374.4
1399.3
1399.3
1399.3
1370.8
1370.8
1370.8
1370.8
1373.8
1373.8
1373.8
1371.9
1371.9
1380.7
1380.7
1380.7
1374.2
1374.2
1374.2
1376.4
1376.4
1376.4
1385.7
1385.7
1385.7
1385.7
1368.4
1368.4
1371.3
1371.3
1371.3
1381.6
1381.6
1381.6
1373.8
1373.8
1373.8
1305.2
1305.2
1305.2
1277.8
1277.8
1296
1296
1296
1296
1304.7
1304.7
1304.7
1393
1393
1393
1365.9
1365.9
1365.9
1365.9
1365.9
1365.9
1365.9
1365.9
1365.9
1367.1
1367.1
1367.1
1367.9
1367.9
1367.9
1367.3
1367.3
1360.8
1360.8
1360.8
1363.1
1363.1
1363.1
1363.1
1367.5
1367.5
1367.5
1333.7
1333.7
1366.2
1366.2
1366.2
1359.5
1359.5
1359.5
1362.8
1362.8
1362.8
1362.8
1369.6
1369.6
1369.6
1312.6
1312.6
1272.8
1272.8
1272.8
1280.2
1280.2
1280.2
1256.7
1256.7
1256.7
1256.7
1384.7
1384.7
1270.9
1270.9
1270.9
1355.9
1355.9
1355.9
1310.4
1310.4
1310.4
1310.4
1310.4
1310.4
1310.4
1264.6
1264.6
1351
1351
1351
1351.8
1351.8
1351.8
1367.6
1367.6
1367.6
1367.6
1337.8
1337.8
1337.8
1362.8
1362.8
1365.2
1365.2
1365.2
1361.9
1361.9
1361.9
1359.1
1359.1
1359.1
1359.1
1364.1
1364.1
1376.2
1376.2
1376.2
1344
1344
1344
1379.3
1379.3
1379.3
1379
1379
1379
1379
1393
1393
1393.5
1393.5
1393.5
1396
1396
1396
1370.4
1370.4
1370.4
1353.3
1353.3
1353.3
1354.5
1354.5
1354.5
1354.5
1354.5
1354.5
1361.5
1361.5
1361.5
1358.1
1358.1
1358.1
1363.8
1363.8
1363.8
1365.1
1365.1
1365.1
1362.4
1362.4
1362.4
1377.7
1377.7
1377.7
1386.6
1386.6
1386.6
1367.4
1367.4
1367.4
1396.3
1396.3
1396.3
1393.8
1393.8
1393.8
1328.1
1328.1
1328.1
1358.3
1358.3
1382.2
1382.2
1382.2
1382.2
1357.4
1357.4
1357.4
1346.9
1346.9
1346.9
1358.6
1358.6
1358.6
1363.3
1363.3
1353.8
1353.8
1353.8
1353.8
1354.6
1354.6
1354.6
1373.6
1373.6
1373.6
1373.6
1373.6
1372.4
1372.4
1372.4
1359.8
1359.8
1359.8
1359.8
1343.1
1343.1
1343.1
1340.9
1340.9
1340.9
1348.4
1348.4
1362.1
1362.1
1362.1
1338.1
1338.1
1338.1
1338.1
1377.6
1377.6
1377.6
1355
1355
1355
1385.2
1385.2
1349.9
1349.9
1349.9
1347.7
1347.7
1347.7
1347.7
1372.7
1372.7
1372.7
1352.4
1352.4
1350.1
1362
1362
1355.5
1355.5
1355.5
1355.5
1375.3
1375.3
1375.3
1283.9
1283.9
1341.3
1341.3
1341.3
1341.3
1341.3
1341.3
1341.3
0.14
0.14
0.14
0.14
0.14
0.14
0.07
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.14
0.07
0.07
0.07
